Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Region,Product_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Mode
ORD100512,01-02-2024,CUST1147,Ashok Singh,Male,20,Chandigarh,North,Office Supplies,Notebook Pack,2,209,0,418,278.77,139.23,Cash on Delivery
ORD100513,03-02-2024,CUST1192,Sanjay Das,Male,37,Hyderabad,South,Home & Kitchen,Blender,2,2180,0.05,4142,3089.35,1052.65,UPI
ORD100514,04-02-2024,CUST1042,Swati Malhotra,Female,33,Bhubaneswar,East,Electronics,Smartwatch,1,3610,0.05,3429.5,2631.51,797.99,Credit Card
ORD100515,05-02-2024,CUST1015,Manoj Joshi,Male,28,Chandigarh,North,Clothing,Winter Jacket,1,3150,0.05,2992.5,2317.67,674.83,Credit Card
ORD100516,06-02-2024,CUST1025,Arjun Pillai,Male,36,Guwahati,East,Electronics,Wireless Mouse,1,580,0.1,522,429.41,92.59,Credit Card
ORD100517,07-02-2024,CUST1121,Neha Malhotra,Female,24,Coimbatore,South,Clothing,Denim Jeans,1,1430,0.1,1287,1113.29,173.71,Cash on Delivery
ORD100518,07-02-2024,CUST1054,Sandeep Malhotra,Male,46,Lucknow,North,Electronics,USB-C Charger,4,800,0.05,3040,2475.31,564.69,Credit Card
ORD100519,07-02-2024,CUST1284,Karan Iyer,Male,58,Pune,West,Sports & Fitness,Dumbbell Set,3,1710,0.15,4360.5,3174.45,1186.05,Credit Card
ORD100520,07-02-2024,CUST1011,Sandeep Das,Male,29,Kochi,South,Electronics,Laptop Stand,1,1330,0,1330,825.91,504.09,Debit Card
ORD100521,08-02-2024,CUST1297,Kiran Chatterjee,Female,38,Patna,East,Electronics,Smartwatch,2,3460,0.1,6228,5239.81,988.19,UPI
ORD100522,08-02-2024,CUST1072,Nikhil Shah,Male,34,Delhi,North,Electronics,Wireless Mouse,1,620,0,620,474.48,145.52,UPI
ORD100523,08-02-2024,CUST1311,Priya Patel,Female,47,Lucknow,North,Office Supplies,Office Chair,1,4990,0,4990,3312.77,1677.23,UPI
ORD100524,08-02-2024,CUST1294,Aarti Shah,Female,38,Patna,East,Home & Kitchen,Blender,1,2260,0,2260,1510.48,749.52,UPI
ORD100525,09-02-2024,CUST1044,Priya Kapoor,Female,18,Bengaluru,South,Sports & Fitness,Cricket Bat,2,1540,0,3080,2052.27,1027.73,Debit Card
ORD100526,10-02-2024,CUST1236,Vikram Nair,Male,18,Ahmedabad,West,Office Supplies,Desk Organizer,1,750,0.05,712.5,541.75,170.75,UPI
ORD100527,10-02-2024,CUST1075,Ritu Patel,Female,44,Bhubaneswar,East,Electronics,USB-C Charger,2,810,0.15,1377,1144.93,232.07,Cash on Delivery
ORD100528,11-02-2024,CUST1317,Anil Malhotra,Male,31,Patna,East,Home & Kitchen,Storage Containers Set,3,620,0.1,1674,1129.26,544.74,Debit Card
ORD100529,12-02-2024,CUST1066,Vijay Shah,Male,34,Ahmedabad,West,Home & Kitchen,Non-stick Pan,3,900,0.05,2565,2016.87,548.13,Credit Card
ORD100530,14-02-2024,CUST1127,Preeti Gupta,Female,28,Lucknow,North,Electronics,Laptop Stand,2,1250,0.2,2000,1518.03,481.97,Credit Card
ORD100531,15-02-2024,CUST1214,Kiran Rao,Female,31,Delhi,North,Office Supplies,Desk Organizer,1,690,0.1,621,439.62,181.38,Debit Card
ORD100532,15-02-2024,CUST1062,Neha Reddy,Female,22,Hyderabad,South,Electronics,USB-C Charger,2,820,0.05,1558,1162.15,395.85,Credit Card
ORD100533,15-02-2024,CUST1311,Priya Patel,Female,47,Lucknow,North,Electronics,Power Bank,1,1180,0,1180,760.58,419.42,Cash on Delivery
ORD100534,17-02-2024,CUST1220,Nikhil Bose,Male,60,Lucknow,North,Electronics,Laptop Stand,2,1330,0,2660,1913.7,746.3,UPI
ORD100535,17-02-2024,CUST1292,Arjun Iyer,Male,28,Coimbatore,South,Home & Kitchen,Non-stick Pan,1,870,0,870,595.41,274.59,Credit Card
ORD100536,18-02-2024,CUST1045,Rahul Gupta,Male,27,Pune,West,Home & Kitchen,Cushion Cover Set,1,392,0.05,372.4,303.6,68.8,Cash on Delivery
ORD100537,19-02-2024,CUST1254,Suresh Verma,Male,18,Hyderabad,South,Sports & Fitness,Resistance Bands,1,482,0.1,433.8,295.36,138.44,Cash on Delivery
ORD100538,20-02-2024,CUST1028,Sunita Shah,Female,28,Bhubaneswar,East,Electronics,Smartwatch,1,3740,0.1,3366,2278.9,1087.1,UPI
ORD100539,23-02-2024,CUST1195,Anil Kumar,Male,39,Ahmedabad,West,Beauty & Personal Care,Perfume,3,1650,0,4950,3754.86,1195.14,UPI
ORD100540,23-02-2024,CUST1035,Rekha Sharma,Female,21,Delhi,North,Sports & Fitness,Cricket Bat,1,1540,0.2,1232,988.22,243.78,Credit Card
ORD100541,23-02-2024,CUST1224,Neha Malhotra,Female,29,Guwahati,East,Beauty & Personal Care,Face Wash,1,238,0.2,190.4,184.15,6.25,Net Banking
ORD100542,24-02-2024,CUST1054,Sandeep Malhotra,Male,46,Lucknow,North,Electronics,Smartwatch,1,3710,0.1,3339,2821.59,517.41,UPI
ORD100543,26-02-2024,CUST1286,Ashok Malhotra,Male,33,Kochi,South,Home & Kitchen,Storage Containers Set,3,570,0.05,1624.5,1192.75,431.75,Debit Card
ORD100544,26-02-2024,CUST1118,Rahul Singh,Male,47,Patna,East,Beauty & Personal Care,Skincare Kit,4,1880,0.15,6392,4952.31,1439.69,Debit Card
ORD100545,28-02-2024,CUST1256,Vijay Das,Male,48,Coimbatore,South,Electronics,Power Bank,3,1210,0.15,3085.5,2738.33,347.17,UPI
ORD100546,28-02-2024,CUST1341,Anjali Kumar,Female,37,Bhubaneswar,East,Electronics,Earbuds,3,2490,0.05,7096.5,5798.5,1298,Net Banking
ORD100547,28-02-2024,CUST1141,Divya Malhotra,Female,49,Coimbatore,South,Sports & Fitness,Cricket Bat,1,1500,0.05,1425,968.34,456.66,Net Banking
ORD100548,01-03-2024,CUST1239,Anita Das,Female,44,Kochi,South,Beauty & Personal Care,Face Wash,2,239,0,478,357.56,120.44,Debit Card
ORD100549,02-03-2024,CUST1295,Suresh Bose,Male,27,Chandigarh,North,Electronics,USB-C Charger,2,830,0.1,1494,1158.17,335.83,Net Banking
ORD100550,02-03-2024,CUST1008,Rajesh Singh,Male,29,Kochi,South,Clothing,Sports Shoes,1,2100,0,2100,1513.98,586.02,Credit Card
ORD100551,02-03-2024,CUST1237,Pooja Singh,Female,37,Bhubaneswar,East,Sports & Fitness,Football,2,740,0,1480,964.47,515.53,UPI
ORD100552,04-03-2024,CUST1059,Divya Chatterjee,Female,45,Pune,West,Electronics,Smartwatch,1,3510,0,3510,2536.33,973.67,UPI
ORD100553,05-03-2024,CUST1245,Priya Malhotra,Female,31,Hyderabad,South,Electronics,Laptop Stand,1,1270,0,1270,767.99,502.01,Debit Card
ORD100554,08-03-2024,CUST1203,Aarti Malhotra,Female,46,Chennai,South,Beauty & Personal Care,Perfume,2,1710,0.1,3078,2300.22,777.78,UPI
ORD100555,08-03-2024,CUST1341,Anjali Kumar,Female,37,Bhubaneswar,East,Office Supplies,Whiteboard,1,1240,0,1240,748.31,491.69,Debit Card
ORD100556,08-03-2024,CUST1199,Sneha Shah,Female,22,Pune,West,Beauty & Personal Care,Shampoo,2,343,0,686,423.32,262.68,Debit Card
ORD100557,12-03-2024,CUST1338,Arjun Iyer,Male,39,Chandigarh,North,Clothing,Formal Shirt,1,1130,0,1130,709.09,420.91,UPI
ORD100558,13-03-2024,CUST1089,Suresh Joshi,Male,40,Patna,East,Home & Kitchen,Water Bottle,5,293,0.2,1172,889.4,282.6,Cash on Delivery
ORD100559,13-03-2024,CUST1165,Gaurav Rao,Male,39,Bengaluru,South,Clothing,Formal Shirt,1,1080,0.15,918,828.87,89.13,Net Banking
ORD100560,13-03-2024,CUST1285,Gaurav Pillai,Male,18,Delhi,North,Sports & Fitness,Dumbbell Set,2,1900,0.15,3230,2873.23,356.77,UPI
ORD100561,15-03-2024,CUST1183,Arjun Kumar,Male,40,Hyderabad,South,Beauty & Personal Care,Skincare Kit,4,2050,0.05,7790,6162.84,1627.16,Debit Card
ORD100562,15-03-2024,CUST1202,Shweta Verma,Female,46,Jaipur,North,Electronics,USB-C Charger,1,760,0.05,722,510.56,211.44,UPI
ORD100563,15-03-2024,CUST1066,Vijay Shah,Male,34,Ahmedabad,West,Home & Kitchen,Water Bottle,1,298,0.2,238.4,203.15,35.25,UPI
ORD100564,16-03-2024,CUST1194,Gaurav Singh,Male,36,Bengaluru,South,Beauty & Personal Care,Perfume,3,1590,0.05,4531.5,3075.55,1455.95,UPI
ORD100565,16-03-2024,CUST1166,Rekha Malhotra,Female,44,Mumbai,West,Beauty & Personal Care,Trimmer,2,1300,0,2600,1827.17,772.83,Net Banking
ORD100566,18-03-2024,CUST1049,Shalini Rao,Female,18,Patna,East,Sports & Fitness,Resistance Bands,1,536,0,536,325.85,210.15,Cash on Delivery
ORD100567,18-03-2024,CUST1207,Nisha Rao,Female,40,Hyderabad,South,Home & Kitchen,Blender,3,2200,0.05,6270,4529.27,1740.73,UPI
ORD100568,19-03-2024,CUST1002,Anita Sharma,Female,42,Ahmedabad,West,Home & Kitchen,Non-stick Pan,2,970,0,1940,1200.79,739.21,UPI
ORD100569,20-03-2024,CUST1280,Neha Shah,Female,36,Mumbai,West,Clothing,Men's T-Shirt,1,524,0.1,471.6,367.76,103.84,Debit Card
ORD100570,20-03-2024,CUST1233,Bhavna Chatterjee,Female,27,Ahmedabad,West,Office Supplies,Whiteboard,3,1340,0.2,3216,2620.69,595.31,UPI
ORD100571,21-03-2024,CUST1106,Anjali Chatterjee,Female,55,Hyderabad,South,Beauty & Personal Care,Skincare Kit,5,1840,0,9200,6312.38,2887.62,UPI
ORD100572,23-03-2024,CUST1335,Deepak Patel,Male,33,Ahmedabad,West,Clothing,Men's T-Shirt,1,488,0,488,371.02,116.98,Net Banking
ORD100573,23-03-2024,CUST1139,Gaurav Kumar,Male,21,Bhubaneswar,East,Clothing,Winter Jacket,3,3050,0.05,8692.5,6413.86,2278.64,Credit Card
ORD100574,23-03-2024,CUST1040,Aarti Shah,Female,43,Patna,East,Home & Kitchen,Storage Containers Set,1,640,0.2,512,422.81,89.19,Credit Card
ORD100575,24-03-2024,CUST1004,Sandeep Agarwal,Male,32,Bengaluru,South,Beauty & Personal Care,Shampoo,4,334,0.05,1269.2,924.35,344.85,Debit Card
ORD100576,24-03-2024,CUST1258,Aarti Pillai,Female,39,Chennai,South,Office Supplies,Notebook Pack,2,192,0,384,262.79,121.21,Debit Card
ORD100577,25-03-2024,CUST1029,Preeti Sharma,Female,31,Delhi,North,Sports & Fitness,Dumbbell Set,1,1870,0.2,1496,1404.24,91.76,UPI
ORD100578,26-03-2024,CUST1264,Swati Singh,Female,32,Bengaluru,South,Beauty & Personal Care,Face Wash,1,268,0.15,227.8,205.87,21.93,Credit Card
ORD100579,28-03-2024,CUST1148,Meena Joshi,Female,40,Jaipur,North,Electronics,Bluetooth Speaker,4,1930,0.15,6562,5462.17,1099.83,Debit Card
ORD100580,28-03-2024,CUST1086,Shweta Bose,Female,45,Lucknow,North,Sports & Fitness,Football,1,730,0,730,564.59,165.41,Net Banking
ORD100581,28-03-2024,CUST1177,Anil Verma,Male,50,Pune,West,Home & Kitchen,Blender,2,2150,0,4300,3092.36,1207.64,Net Banking
ORD100582,28-03-2024,CUST1121,Neha Malhotra,Female,24,Coimbatore,South,Electronics,Webcam,2,1860,0,3720,2388.56,1331.44,UPI
ORD100583,29-03-2024,CUST1050,Suresh Singh,Male,38,Patna,East,Sports & Fitness,Dumbbell Set,5,1850,0.15,7862.5,6418.21,1444.29,Credit Card
ORD100584,29-03-2024,CUST1321,Aarti Das,Female,41,Pune,West,Office Supplies,Office Chair,2,4950,0.05,9405,6128.29,3276.71,UPI
ORD100585,29-03-2024,CUST1006,Gaurav Mehta,Male,52,Chennai,South,Office Supplies,Ballpoint Pen Set,1,158,0.15,134.3,117.07,17.23,UPI
ORD100586,29-03-2024,CUST1062,Neha Reddy,Female,22,Hyderabad,South,Sports & Fitness,Dumbbell Set,5,1760,0.2,7040,6308.82,731.18,Debit Card
ORD100587,30-03-2024,CUST1210,Rajesh Pillai,Male,41,Mumbai,West,Clothing,Sports Shoes,1,2370,0.05,2251.5,1584.49,667.01,Debit Card
ORD100588,31-03-2024,CUST1184,Sanjay Singh,Male,32,Patna,East,Electronics,Wireless Mouse,2,640,0.05,1216,935.1,280.9,Cash on Delivery
ORD100589,31-03-2024,CUST1303,Gaurav Joshi,Male,41,Patna,East,Home & Kitchen,Storage Containers Set,3,620,0,1860,1282.77,577.23,UPI
ORD100590,01-04-2024,CUST1265,Priya Shah,Female,21,Coimbatore,South,Home & Kitchen,Water Bottle,2,292,0.05,554.8,418.86,135.94,UPI
ORD100591,02-04-2024,CUST1203,Aarti Malhotra,Female,46,Chennai,South,Office Supplies,Notebook Pack,1,189,0,189,138.86,50.14,UPI
ORD100592,02-04-2024,CUST1181,Anil Rao,Male,25,Delhi,North,Clothing,Winter Jacket,1,3070,0,3070,2035.7,1034.3,UPI
ORD100593,04-04-2024,CUST1271,Gaurav Singh,Male,19,Guwahati,East,Beauty & Personal Care,Face Wash,2,241,0,482,295.37,186.63,Debit Card
ORD100594,06-04-2024,CUST1185,Ravi Chatterjee,Male,42,Bhubaneswar,East,Home & Kitchen,Non-stick Pan,5,860,0.05,4085,3040.83,1044.17,Debit Card
ORD100595,06-04-2024,CUST1212,Bhavna Rao,Female,45,Bhubaneswar,East,Electronics,Bluetooth Speaker,2,2060,0,4120,2595.81,1524.19,Net Banking
ORD100596,07-04-2024,CUST1328,Priya Malhotra,Female,41,Ahmedabad,West,Beauty & Personal Care,Face Wash,1,249,0,249,186.48,62.52,UPI
ORD100597,08-04-2024,CUST1307,Preeti Joshi,Female,28,Delhi,North,Clothing,Sports Shoes,1,2100,0.1,1890,1283.7,606.3,Debit Card
ORD100598,08-04-2024,CUST1325,Rahul Rao,Male,21,Patna,East,Beauty & Personal Care,Shampoo,2,363,0.05,689.7,554.69,135.01,UPI
ORD100599,08-04-2024,CUST1151,Divya Gupta,Female,38,Bengaluru,South,Electronics,Wireless Mouse,3,630,0.05,1795.5,1466.04,329.46,Debit Card
ORD100600,08-04-2024,CUST1281,Neha Kumar,Female,42,Chennai,South,Sports & Fitness,Resistance Bands,1,528,0.2,422.4,408.98,13.42,Debit Card
ORD100601,09-04-2024,CUST1230,Pooja Malhotra,Female,26,Delhi,North,Clothing,Denim Jeans,4,1590,0,6360,4257.43,2102.57,UPI
ORD100602,09-04-2024,CUST1046,Vijay Verma,Male,29,Coimbatore,South,Beauty & Personal Care,Trimmer,1,1270,0.05,1206.5,827.66,378.84,Net Banking
ORD100603,11-04-2024,CUST1304,Vikram Shah,Male,34,Hyderabad,South,Home & Kitchen,Cushion Cover Set,4,393,0.05,1493.4,1098.79,394.61,Credit Card
ORD100604,13-04-2024,CUST1200,Anjali Shah,Female,38,Chennai,South,Home & Kitchen,Storage Containers Set,1,600,0.05,570,387.73,182.27,Debit Card
ORD100605,13-04-2024,CUST1175,Rohit Das,Male,44,Bengaluru,South,Clothing,Winter Jacket,2,2990,0.1,5382,4329,1053,Cash on Delivery
ORD100606,14-04-2024,CUST1247,Nisha Iyer,Female,27,Bhubaneswar,East,Beauty & Personal Care,Perfume,1,1530,0.1,1377,1160.82,216.18,Cash on Delivery
ORD100607,14-04-2024,CUST1212,Bhavna Rao,Female,45,Bhubaneswar,East,Office Supplies,Whiteboard,3,1300,0.05,3705,2570.42,1134.58,Debit Card
ORD100608,15-04-2024,CUST1329,Shweta Agarwal,Female,41,Kolkata,East,Electronics,Power Bank,2,1150,0,2300,1522.92,777.08,Net Banking
ORD100609,15-04-2024,CUST1349,Aarti Kumar,Female,32,Pune,West,Beauty & Personal Care,Face Wash,1,238,0,238,158.23,79.77,Credit Card
ORD100610,17-04-2024,CUST1188,Rohit Reddy,Male,25,Chennai,South,Office Supplies,Whiteboard,5,1370,0.2,5480,4794.85,685.15,Cash on Delivery
ORD100611,18-04-2024,CUST1068,Kunal Gupta,Male,38,Patna,East,Office Supplies,Desk Organizer,1,700,0,700,516.46,183.54,Cash on Delivery
ORD100612,18-04-2024,CUST1235,Preeti Verma,Female,41,Ahmedabad,West,Beauty & Personal Care,Skincare Kit,2,2030,0.15,3451,2842.46,608.54,Cash on Delivery
ORD100613,19-04-2024,CUST1183,Arjun Kumar,Male,40,Hyderabad,South,Sports & Fitness,Dumbbell Set,1,1890,0.1,1701,1202.88,498.12,UPI
ORD100614,21-04-2024,CUST1343,Shweta Verma,Female,29,Kochi,South,Beauty & Personal Care,Face Wash,2,268,0.05,509.2,329.81,179.39,Cash on Delivery
ORD100615,21-04-2024,CUST1189,Karan Nair,Male,18,Jaipur,North,Electronics,Wireless Mouse,1,580,0,580,384.33,195.67,Debit Card
ORD100616,22-04-2024,CUST1082,Anita Sharma,Female,51,Coimbatore,South,Home & Kitchen,Storage Containers Set,1,640,0.05,608,409.96,198.04,Credit Card
ORD100617,23-04-2024,CUST1182,Rajesh Rao,Male,23,Ahmedabad,West,Beauty & Personal Care,Perfume,1,1560,0.1,1404,1043.49,360.51,Net Banking
ORD100618,25-04-2024,CUST1313,Ravi Reddy,Male,43,Kolkata,East,Electronics,Smartwatch,1,3430,0.15,2915.5,2631.71,283.79,UPI
ORD100619,25-04-2024,CUST1000,Rahul Iyer,Male,40,Bengaluru,South,Home & Kitchen,Blender,2,2110,0.05,4009,2860.41,1148.59,Debit Card
ORD100620,26-04-2024,CUST1028,Sunita Shah,Female,28,Bhubaneswar,East,Electronics,Power Bank,1,1250,0,1250,884.29,365.71,Credit Card
ORD100621,26-04-2024,CUST1184,Sanjay Singh,Male,32,Patna,East,Electronics,Wireless Mouse,1,580,0,580,396.11,183.89,Debit Card
ORD100622,27-04-2024,CUST1145,Rahul Nair,Male,43,Chandigarh,North,Sports & Fitness,Dumbbell Set,1,1850,0.1,1665,1244.71,420.29,UPI
ORD100623,27-04-2024,CUST1336,Ravi Pillai,Male,25,Chandigarh,North,Beauty & Personal Care,Shampoo,1,364,0.15,309.4,222.75,86.65,Debit Card
ORD100624,27-04-2024,CUST1132,Ajay Chatterjee,Male,23,Guwahati,East,Electronics,Laptop Stand,1,1320,0.15,1122,942.03,179.97,Debit Card
ORD100625,27-04-2024,CUST1147,Ashok Singh,Male,20,Chandigarh,North,Electronics,Bluetooth Speaker,1,2140,0.05,2033,1641.71,391.29,Debit Card
ORD100626,28-04-2024,CUST1022,Neha Iyer,Female,35,Lucknow,North,Beauty & Personal Care,Face Wash,5,239,0,1195,882.46,312.54,Debit Card
ORD100627,29-04-2024,CUST1076,Bhavna Pillai,Female,35,Mumbai,West,Clothing,Women's Kurti,1,960,0.15,816,598.27,217.73,Net Banking
ORD100628,30-04-2024,CUST1213,Rohit Iyer,Male,42,Lucknow,North,Clothing,Men's T-Shirt,1,506,0.2,404.8,383.78,21.02,UPI
ORD100629,01-05-2024,CUST1260,Pooja Malhotra,Female,24,Ahmedabad,West,Home & Kitchen,Water Bottle,1,285,0.1,256.5,204.8,51.7,UPI
ORD100630,02-05-2024,CUST1016,Sneha Shah,Female,23,Jaipur,North,Electronics,Power Bank,1,1230,0,1230,852.62,377.38,Debit Card
ORD100631,02-05-2024,CUST1026,Amit Singh,Male,22,Lucknow,North,Electronics,Power Bank,1,1170,0,1170,785.78,384.22,UPI
ORD100632,03-05-2024,CUST1273,Nikhil Malhotra,Male,35,Bengaluru,South,Electronics,Webcam,1,1720,0,1720,1304.2,415.8,Cash on Delivery
ORD100633,04-05-2024,CUST1175,Rohit Das,Male,44,Bengaluru,South,Beauty & Personal Care,Trimmer,3,1340,0,4020,3035.75,984.25,UPI
ORD100634,05-05-2024,CUST1089,Suresh Joshi,Male,40,Patna,East,Electronics,Earbuds,2,2530,0.05,4807,3425.35,1381.65,Cash on Delivery
ORD100635,08-05-2024,CUST1264,Swati Singh,Female,32,Bengaluru,South,Clothing,Denim Jeans,1,1500,0.15,1275,903.08,371.92,UPI
ORD100636,08-05-2024,CUST1348,Shweta Reddy,Female,27,Coimbatore,South,Clothing,Winter Jacket,2,3170,0,6340,4134.02,2205.98,Net Banking
ORD100637,08-05-2024,CUST1117,Rekha Chatterjee,Female,22,Bengaluru,South,Clothing,Denim Jeans,3,1460,0.05,4161,2940.64,1220.36,UPI
ORD100638,08-05-2024,CUST1290,Pooja Rao,Female,32,Bhubaneswar,East,Home & Kitchen,Storage Containers Set,2,600,0,1200,922.95,277.05,Credit Card
ORD100639,09-05-2024,CUST1291,Vijay Mehta,Male,29,Lucknow,North,Sports & Fitness,Yoga Mat,1,590,0,590,450.48,139.52,UPI
ORD100640,10-05-2024,CUST1337,Swati Kumar,Female,31,Bengaluru,South,Beauty & Personal Care,Shampoo,2,345,0.1,621,426.73,194.27,UPI
ORD100641,11-05-2024,CUST1009,Bhavna Iyer,Female,40,Pune,West,Sports & Fitness,Resistance Bands,4,493,0,1972,1335.71,636.29,UPI
ORD100642,11-05-2024,CUST1230,Pooja Malhotra,Female,26,Delhi,North,Home & Kitchen,Storage Containers Set,2,640,0.15,1088,971.72,116.28,Cash on Delivery
ORD100643,12-05-2024,CUST1176,Kavita Das,Female,35,Mumbai,West,Beauty & Personal Care,Perfume,1,1700,0.1,1530,1185.45,344.55,Debit Card
ORD100644,13-05-2024,CUST1322,Rajesh Shah,Male,25,Pune,West,Home & Kitchen,Water Bottle,3,317,0.15,808.35,653.64,154.71,Debit Card
ORD100645,13-05-2024,CUST1080,Divya Iyer,Female,32,Guwahati,East,Office Supplies,Office Chair,1,5090,0.15,4326.5,3716.24,610.26,Net Banking
ORD100646,13-05-2024,CUST1305,Pooja Kapoor,Female,36,Chandigarh,North,Electronics,Power Bank,2,1170,0.1,2106,1449.02,656.98,UPI
ORD100647,14-05-2024,CUST1313,Ravi Reddy,Male,43,Kolkata,East,Electronics,Smartwatch,3,3670,0.1,9909,8124.29,1784.71,UPI
ORD100648,14-05-2024,CUST1066,Vijay Shah,Male,34,Ahmedabad,West,Beauty & Personal Care,Trimmer,1,1390,0,1390,838.79,551.21,UPI
ORD100649,15-05-2024,CUST1226,Anjali Reddy,Female,35,Bengaluru,South,Electronics,USB-C Charger,1,840,0.05,798,615.52,182.48,UPI
ORD100650,16-05-2024,CUST1100,Kunal Agarwal,Male,19,Kochi,South,Clothing,Denim Jeans,1,1460,0.1,1314,1112,202,UPI
ORD100651,16-05-2024,CUST1104,Nisha Gupta,Female,33,Coimbatore,South,Electronics,Webcam,1,1860,0.05,1767,1300.36,466.64,Net Banking
ORD100652,17-05-2024,CUST1228,Rekha Chatterjee,Female,27,Kolkata,East,Electronics,Laptop Stand,3,1290,0,3870,2796.73,1073.27,UPI
ORD100653,19-05-2024,CUST1290,Pooja Rao,Female,32,Bhubaneswar,East,Home & Kitchen,Cushion Cover Set,1,381,0.15,323.85,238.15,85.7,Cash on Delivery
ORD100654,19-05-2024,CUST1021,Divya Rao,Female,32,Kolkata,East,Beauty & Personal Care,Perfume,3,1670,0.05,4759.5,3151.52,1607.98,UPI
ORD100655,19-05-2024,CUST1194,Gaurav Singh,Male,36,Bengaluru,South,Electronics,Laptop Stand,3,1280,0.05,3648,2659.84,988.16,Debit Card
ORD100656,20-05-2024,CUST1318,Bhavna Malhotra,Female,38,Patna,East,Electronics,Earbuds,1,2410,0.15,2048.5,1726.15,322.35,UPI
ORD100657,20-05-2024,CUST1255,Anita Kapoor,Female,29,Kochi,South,Home & Kitchen,Non-stick Pan,1,860,0,860,518.57,341.43,UPI
ORD100658,20-05-2024,CUST1145,Rahul Nair,Male,43,Chandigarh,North,Clothing,Sports Shoes,1,2190,0.15,1861.5,1367.93,493.57,UPI
ORD100659,23-05-2024,CUST1134,Preeti Bose,Female,24,Bengaluru,South,Office Supplies,Whiteboard,1,1250,0.2,1000,915.94,84.06,UPI
ORD100660,23-05-2024,CUST1319,Divya Pillai,Female,33,Delhi,North,Clothing,Women's Kurti,1,900,0.1,810,549.18,260.82,UPI
ORD100661,24-05-2024,CUST1183,Arjun Kumar,Male,40,Hyderabad,South,Clothing,Denim Jeans,1,1560,0,1560,1215.99,344.01,UPI
ORD100662,24-05-2024,CUST1103,Gaurav Sharma,Male,26,Chandigarh,North,Electronics,Laptop Stand,1,1260,0.1,1134,959.66,174.34,Credit Card
ORD100663,25-05-2024,CUST1235,Preeti Verma,Female,41,Ahmedabad,West,Clothing,Winter Jacket,1,3050,0.05,2897.5,2173.01,724.49,UPI
ORD100664,25-05-2024,CUST1252,Ritu Nair,Female,58,Kochi,South,Electronics,Power Bank,2,1230,0.15,2091,1735.9,355.1,Debit Card
ORD100665,25-05-2024,CUST1234,Preeti Chatterjee,Female,58,Coimbatore,South,Office Supplies,Whiteboard,2,1350,0.2,2160,1989.86,170.14,Credit Card
ORD100666,26-05-2024,CUST1028,Sunita Shah,Female,28,Bhubaneswar,East,Home & Kitchen,Water Bottle,1,287,0,287,176.26,110.74,Credit Card
ORD100667,26-05-2024,CUST1079,Ritu Shah,Female,18,Chandigarh,North,Clothing,Men's T-Shirt,1,506,0,506,355.75,150.25,Debit Card
ORD100668,26-05-2024,CUST1024,Shweta Chatterjee,Female,29,Kochi,South,Electronics,Webcam,1,1730,0,1730,1085.3,644.7,Credit Card
ORD100669,27-05-2024,CUST1191,Bhavna Rao,Female,44,Hyderabad,South,Clothing,Sports Shoes,2,2120,0.2,3392,2580.8,811.2,UPI
ORD100670,27-05-2024,CUST1237,Pooja Singh,Female,37,Bhubaneswar,East,Beauty & Personal Care,Trimmer,3,1360,0,4080,3059.7,1020.3,Credit Card
ORD100671,28-05-2024,CUST1301,Pooja Joshi,Female,28,Lucknow,North,Office Supplies,Desk Organizer,5,740,0.1,3330,2481.87,848.13,Credit Card
ORD100672,29-05-2024,CUST1023,Sandeep Bose,Male,19,Chennai,South,Office Supplies,Notebook Pack,1,208,0.05,197.6,125.89,71.71,Debit Card
ORD100673,01-06-2024,CUST1319,Divya Pillai,Female,33,Delhi,North,Electronics,Webcam,1,1800,0.05,1710,1372.38,337.62,Credit Card
ORD100674,01-06-2024,CUST1118,Rahul Singh,Male,47,Patna,East,Electronics,Smartwatch,1,3380,0.2,2704,2403.17,300.83,Credit Card
ORD100675,01-06-2024,CUST1069,Meena Reddy,Female,27,Coimbatore,South,Electronics,Power Bank,1,1170,0.1,1053,788.56,264.44,Cash on Delivery
ORD100676,02-06-2024,CUST1144,Manoj Nair,Male,37,Ahmedabad,West,Electronics,Bluetooth Speaker,1,2070,0,2070,1611.84,458.16,Debit Card
ORD100677,03-06-2024,CUST1163,Anjali Iyer,Female,25,Chennai,South,Electronics,Laptop Stand,1,1300,0.1,1170,875.64,294.36,UPI
ORD100678,04-06-2024,CUST1144,Manoj Nair,Male,37,Ahmedabad,West,Electronics,Earbuds,3,2690,0.15,6859.5,5193.5,1666,UPI
ORD100679,04-06-2024,CUST1046,Vijay Verma,Male,29,Coimbatore,South,Beauty & Personal Care,Skincare Kit,3,1840,0,5520,3805.52,1714.48,UPI
ORD100680,05-06-2024,CUST1309,Kunal Iyer,Male,32,Mumbai,West,Sports & Fitness,Football,1,680,0.05,646,480.86,165.14,Credit Card
ORD100681,06-06-2024,CUST1220,Nikhil Bose,Male,60,Lucknow,North,Electronics,Bluetooth Speaker,4,1910,0.1,6876,5514.34,1361.66,Debit Card
ORD100682,07-06-2024,CUST1011,Sandeep Das,Male,29,Kochi,South,Beauty & Personal Care,Perfume,3,1560,0,4680,3029.76,1650.24,Cash on Delivery
